year,age,Ageintervaln,ax,mxn,nqx,npx,Ix,dxn,Lxn,Tx,ex
2033,40,5,.54799998,.00043967005,.0021961681,.99780381,99497.461,218.51315,496993.44,5115753.5,51.41592
2033,45,5,.55000001,.00075540738,.003770628,.99622935,99278.945,374.34396,495552.47,4618760,46.523056
2033,50,5,.52199996,.0011416753,.0056928429,.99430716,98904.602,563.04834,493177.34,4123207.5,41.688732
2033,55,5,.52600002,.0014986394,.0074666766,.99253333,98341.555,734.28461,489967.53,3630030.3,36.912476
2033,60,5,.53400004,.0021602213,.010747014,.98925298,97607.273,1048.9867,485592.25,3140062.8,32.170376
2033,65,5,.54400003,.0033305145,.016527073,.98347294,96558.289,1595.8259,479152.94,2654470.5,27.490862
2033,70,5,.53600001,.0054035541,.026683262,.97331673,94962.461,2533.9082,468933.66,2175317.5,22.907131
2033,75,5,.546,.0095963376,.046958752,.95304126,92428.555,4340.3296,452290.22,1706383.9,18.461653
2033,80,5,.546,.020595253,.098377019,.90162301,88088.227,8665.8574,420769.63,1254093.6,14.236791
2033,85,-1,,.095307909,1,0,79422.367,79422.367,833324,833324,10.492309
2034,0,1,.15000001,.00089077948,.00089010556,.99910992,100000,89.010559,99924.344,9125304,91.253036
2034,1,4,.4025,.000058132224,.00023249659,.99976748,99910.992,23.228966,399588.47,9025380,90.334206
2034,5,5,.40000001,.000027568558,.00013783139,.99986219,99887.766,13.76767,499397.53,8625792,86.354843
2034,10,5,.63800001,.000032784777,.00016391416,.99983609,99874,16.370762,499340.38,8126394.5,81.36647
2034,15,5,.53799999,.000068880821,.0003443493,.99965566,99857.633,34.385906,499208.75,7627054,76.37928
2034,20,5,.51199996,.00010100599,.00050490553,.99949509,99823.25,50.40131,498993.28,7127845.5,71.404663
2034,25,5,.51999998,.0001136123,.00056790665,.99943209,99772.852,56.661667,498728.25,6628852,66.439438
2034,30,5,.52600002,.00015708159,.0007851157,.99921489,99716.188,78.288742,498395.41,6130124,61.475716
2034,35,5,.51199996,.00025611595,.0012797799,.99872023,99637.898,127.51459,497878.34,5631728.5,56.521954
2034,40,5,.54799998,.00043072118,.0021515116,.99784851,99510.383,214.09775,497068.03,5133850,51.591099
2034,45,5,.55000001,.0007417982,.0037028107,.99629718,99296.281,367.67532,495654.16,4636782,46.69643
2034,50,5,.52199996,.0011203575,.0055868281,.9944132,98928.609,552.69714,493322.13,4141128,41.85976
2034,55,5,.52600002,.0014662826,.007306024,.99269396,98375.914,718.73676,490176.19,3647806,37.080276
2034,60,5,.53400004,.0021098026,.010497409,.98950261,97657.18,1025.1473,485897.31,3157629.8,32.33382
2034,65,5,.54400003,.0032482867,.016122032,.98387796,96632.031,1557.9047,479608.13,2671732.5,27.648518
2034,70,5,.53600001,.0052604559,.02598515,.97401488,95074.125,2470.5154,469639.03,2192124.5,23.057005
2034,75,5,.546,.009333224,.045697946,.95430207,92603.609,4231.7949,453411.88,1722485.5,18.60063
2034,80,5,.546,.020098895,.096109524,.90389049,88371.813,8493.373,422579.09,1269073.6,14.360616
2034,85,-1,,.094363794,1,0,79878.438,79878.438,846494.56,846494.56,10.597285
2035,0,1,.15000001,.00085955329,.00085892575,.9991411,100000,85.892578,99926.992,9143630,91.436302
2035,1,4,.4025,.000056419067,.00022564584,.99977434,99914.109,22.545202,399602.56,9043703,90.514771
2035,5,5,.40000001,.000026710886,.00013354373,.99986649,99891.563,13.339891,499417.78,8644100,86.534836
2035,10,5,.63800001,.00003187434,.00015936251,.99984062,99878.219,15.916843,499362.31,8144682,81.546127
2035,15,5,.53799999,.000067096109,.00033542854,.99966455,99862.305,33.496666,499234.13,7645319.5,76.558609
2035,20,5,.51199996,.000098656783,.00049316522,.99950683,99828.805,49.232094,499023.88,7146085.5,71.583405
2035,25,5,.51999998,.00011102482,.00055497623,.99944502,99779.57,55.37529,498764.94,6647061.5,66.617462
2035,30,5,.52600002,.0001534507,.00076697458,.99923301,99724.195,76.485924,498439.72,6148296.5,61.653008
2035,35,5,.51199996,.00025058395,.0012521541,.99874783,99647.711,124.77429,497934.13,5649857,56.698311
2035,40,5,.54799998,.00042195426,.0021077613,.99789226,99522.938,209.7706,497140.59,5151923,51.766186
2035,45,5,.55000001,.00072843424,.0036362116,.99636376,99313.164,361.12369,495753.28,4654782.5,46.869743
2035,50,5,.52199996,.0010994372,.0054827794,.99451721,98952.039,542.53223,493463.56,4159029.3,42.030758
2035,55,5,.52600002,.0014346252,.00714882,.9928512,98409.508,703.51184,490380.19,3665565.8,37.248085
2035,60,5,.53400004,.0020605614,.010253578,.98974645,97705.992,1001.8361,486195.69,3175185.5,32.497345
2035,65,5,.54400003,.0031680888,.015726846,.98427314,96704.156,1520.8513,480053.25,2688989.8,27.806351
2035,70,5,.53600001,.0051211468,.025305083,.97469491,95183.305,2408.6213,470328.5,2208936.5,23.207184
2035,75,5,.546,.0090773245,.044470288,.95552969,92774.68,4125.7168,454508,1738607.9,18.740112
2035,80,5,.546,.019614507,.093892001,.90610802,88648.961,8323.4287,424350.63,1284099.9,14.485222
2035,85,-1,,.093429022,1,0,80325.531,80325.531,859749.25,859749.25,10.703312
2036,0,1,.15000001,.00082942127,.00082883693,.99917114,100000,82.88369,99929.547,9161928,91.619278
2036,1,4,.4025,.000054756347,.00021899673,.99978101,99917.117,21.881523,399616.16,9061998,90.695152
2036,5,5,.40000001,.000025879919,.00012938955,.9998706,99895.234,12.925399,499437.41,8662382,86.714668
2036,10,5,.63800001,.000030989158,.00015493711,.99984509,99882.313,15.475476,499383.53,8162944.5,81.725624
2036,15,5,.53799999,.000065357635,.00032673884,.99967325,99866.836,32.630375,499258.78,7663561,76.737801
2036,20,5,.51199996,.000096362208,.00048169779,.99951828,99834.203,48.089916,499053.66,7164302,71.762001
2036,25,5,.51999998,.00010849628,.00054234016,.99945766,99786.109,54.118015,498800.66,6665248.5,66.795357
2036,30,5,.52600002,.0001499036,.00074925181,.99925077,99731.992,74.724373,498482.84,6166448,61.830189
2036,35,5,.51199996,.00024517142,.0012251242,.99877489,99657.266,122.09253,497988.41,5667965,56.87458
2036,40,5,.54799998,.00041336595,.0020649007,.99793512,99535.172,205.53024,497211.34,5169976.5,51.941204
2036,45,5,.55000001,.00071531103,.0035708081,.9964292,99329.641,354.68707,495850.16,4672765,47.043007
2036,50,5,.52199996,.0010789082,.0053806663,.99461931,98974.953,532.55121,493601.94,4176915,42.201736
2036,55,5,.52600002,.0014036506,.0069949832,.99300504,98442.398,688.60291,490580,3683313,37.41592
2036,60,5,.53400004,.0020124696,.010015385,.98998463,97753.797,979.04193,486487.84,3192733,32.660961
2036,65,5,.54400003,.0030898727,.015341286,.98465872,96774.758,1484.6492,480488.78,2706245.3,27.964371
2036,70,5,.53600001,.0049855271,.024642609,.97535741,95290.109,2348.197,471002.75,2225756.5,23.357687
2036,75,5,.546,.0088284407,.04327495,.95672506,92941.914,4022.0566,455579.5,1754753.9,18.880114
2036,80,5,.546,.01914179,.091723397,.90827662,88919.859,8156.0317,426085.09,1299174.4,14.610621
2036,85,-1,,.09250351,1,0,80763.828,80763.828,873089.31,873089.31,10.8104
2037,0,1,.15000001,.00080034597,.00079980184,.99920022,100000,79.980186,99932.023,9180201,91.80201
2037,1,4,.4025,.000053142627,.00021254351,.99978745,99920.023,21.237352,399629.34,9080269,90.875366
2037,5,5,.40000001,.000025074805,.00012536459,.99987465,99898.789,12.52377,499456.38,8680640,86.894348
2037,10,5,.63800001,.000030128558,.00015063457,.99984938,99886.266,15.046325,499404.09,8181183.5,81.904991
2037,15,5,.53799999,.0000636642,.00031827419,.99968171,99871.219,31.786432,499282.66,7681779.5,76.916847
2037,20,5,.51199996,.000094121002,.00047049695,.99952948,99839.43,46.974148,499082.53,7182497,71.940483
2037,25,5,.51999998,.00010602533,.00052999175,.99947,99792.453,52.889175,498835.31,6683414.5,66.973145
2037,30,5,.52600002,.00014643863,.0007319391,.99926805,99739.563,73.003288,498524.81,6184579,62.007278
2037,35,5,.51199996,.00023987584,.0011986776,.99880135,99666.563,119.46807,498041.31,5686054,57.05077
2037,40,5,.54799998,.00040495247,.0020229111,.99797708,99547.094,201.37492,497280.38,5188012.5,52.116161
2037,45,5,.55000001,.00070242427,.0035065794,.9964934,99345.719,348.36365,495944.75,4690732,47.216248
2037,50,5,.52199996,.0010587624,.0052804505,.99471956,98997.352,522.75061,493737.38,4194787.5,42.372723
2037,55,5,.52600002,.0013733448,.0068444465,.99315554,98474.602,674.00415,490775.59,3701050,37.583801
2037,60,5,.53400004,.0019655004,.0097827008,.99021733,97800.594,956.75397,486773.72,3210274.5,32.824692
2037,65,5,.54400003,.0030135859,.014965105,.98503488,96843.836,1449.2782,480914.81,2723500.8,28.122602
2037,70,5,.53600001,.0048534991,.023997283,.97600269,95394.555,2289.2102,471661.81,2242586,23.508533
2037,75,5,.546,.0085863816,.042111117,.9578889,93105.344,3920.77,456626.56,1770924.3,19.020651
2037,80,5,.546,.018680463,.089602739,.91039729,89184.57,7991.1816,427782.88,1314297.8,14.736829
2037,85,-1,,.091587171,1,0,81193.391,81193.391,886514.88,886514.88,10.91856
2038,0,1,.15000001,.00077228952,.00077178288,.99922824,100000,77.178291,99934.398,9198453,91.984528
2038,1,4,.4025,.000051576513,.00020628063,.99979371,99922.82,20.612143,399642.03,9098519,91.055466
2038,5,5,.40000001,.000024294714,.00012146471,.99987853,99902.211,12.134593,499474.66,8698877,87.073921
2038,10,5,.63800001,.000029291887,.00014645167,.99985355,99890.078,14.629068,499423.91,8199402.5,82.084251
2038,15,5,.53799999,.000062014653,.00031002884,.99969,99875.445,30.96427,499305.72,7699978.5,77.09581
2038,20,5,.51199996,.000091931928,.00045955656,.99954045,99844.484,45.884186,499110.47,7200673,72.118889
2038,25,5,.51999998,.00010361064,.00051792443,.9994821,99798.602,51.688133,498868.97,6701562.5,67.150864
2038,30,5,.52600002,.00014305375,.00071502634,.99928498,99746.914,71.321671,498565.53,6202693.5,62.184315
2038,35,5,.51199996,.00023469461,.0011728015,.99882722,99675.594,116.89968,498092.75,5704128,57.226929
2038,40,5,.54799998,.00039671021,.0019817743,.99801821,99558.695,197.30287,497347.56,5206035,52.291115
2038,45,5,.55000001,.00068976963,.003443504,.99655652,99361.391,342.15134,496037.13,4708687.5,47.389507
2038,50,5,.52199996,.0010389928,.0051820958,.99481791,99019.242,513.1272,493869.84,4212650.5,42.543755
2038,55,5,.52600002,.0013436932,.0066971388,.99330288,98506.117,659.70911,490967.06,3718780.8,37.751774
2038,60,5,.53400004,.0019196263,.0095553929,.9904446,97846.406,934.96088,487053.56,3227813.8,32.988579
2038,65,5,.54400003,.0029391828,.014598087,.98540193,96911.445,1414.7218,481331.69,2740760.3,28.281078
2038,70,5,.53600001,.0047249673,.023368672,.97663134,95496.727,2231.6316,472306.25,2259428.5,23.659748
2038,75,5,.546,.008350959,.040977988,.95902199,93265.094,3821.8159,457649.97,1787122.1,19.161747
2038,80,5,.546,.018230258,.0875291,.91247088,89443.281,7828.8901,429444.81,1329472.1,14.863857
2038,85,-1,,.090679906,1,0,81614.391,81614.391,900027.31,900027.31,11.027802
2039,0,1,.15000001,.00074521697,.00074474519,.99925524,100000,74.474518,99936.695,9216684,92.16684
2039,1,4,.4025,.000050056507,.00020020208,.99979979,99925.523,20.005297,399654.28,9116747,91.23542
2039,5,5,.40000001,.000023538914,.00011768626,.99988234,99905.516,11.757507,499492.31,8717093,87.253372
2039,10,5,.63800001,.000028478422,.00014238477,.9998576,99893.758,14.22335,499443.03,8217601,82.263405
2039,15,5,.53799999,.000060407838,.00030199706,.99969798,99879.531,30.163324,499327.97,7718158,77.274673
2039,20,5,.51199996,.000089793757,.00044887044,.99955112,99849.367,44.819431,499137.47,7218830,72.297203
2039,25,5,.51999998,.00010125096,.00050613179,.9994939,99804.547,50.514256,498901.5,6719692.5,67.328522
2039,30,5,.52600002,.00013974711,.00069850421,.99930149,99754.031,69.678612,498605,6220791,62.361298
2039,35,5,.51199996,.00022962531,.0011474836,.99885249,99684.352,114.38615,498142.69,5722186,57.403053
2039,40,5,.54799998,.00038863573,.0019414735,.9980585,99569.969,193.31245,497412.97,5224043.5,52.466057
2039,45,5,.55000001,.00067734299,.0033815615,.99661845,99376.656,336.04828,496127.19,4726630.5,47.562786
2039,50,5,.52199996,.0010195924,.0050855693,.99491441,99040.609,503.67789,493999.25,4230503.5,42.714836
2039,55,5,.52600002,.0013146825,.0065529947,.99344701,98536.93,645.71198,491154.31,3736504.3,37.919838
2039,60,5,.53400004,.0018748238,.0093333479,.99066663,97891.219,913.65277,487327.25,3245350,33.152615
2039,65,5,.54400003,.0028666165,.014240012,.98575997,96977.563,1380.9617,481739.22,2758022.8,28.439802
2039,70,5,.53600001,.0045998394,.022756349,.97724366,95596.602,2175.4297,472936,2276283.5,23.811344
2039,75,5,.546,.0081219906,.039874785,.96012521,93421.172,3725.1492,458649.78,1803347.4,19.303411
2039,80,5,.546,.017790904,.085501514,.91449851,89696.023,7669.146,431071.16,1344697.6,14.991719
2039,85,-1,,.089781635,1,0,82026.875,82026.875,913626.44,913626.44,11.138135
2040,0,1,.15000001,.00071909343,.00071865419,.99928135,100000,71.865417,99938.914,9234901,92.349007
2040,1,4,.4025,.000048581296,.00019430263,.99980569,99928.133,19.4163,399666.13,9134962,91.415321
2040,5,5,.40000001,.000022806606,.00011402523,.99988598,99908.719,11.392115,499509.44,8735296,87.43277
2040,10,5,.63800001,.000027687547,.0001384308,.9998616,99897.328,13.828867,499461.63,8235787,82.442513
2040,15,5,.53799999,.000058842656,.00029417328,.99970585,99883.5,29.383057,499349.63,7736325.5,77.453491
2040,20,5,.51199996,.000087705324,.00043843279,.99956155,99854.117,43.77932,499163.75,7236976,72.475487
2040,25,5,.51999998,.000098944918,.00049460714,.9995054,99810.336,49.366905,498933.19,6737812.5,67.506157
2040,30,5,.52600002,.00013651677,.00068236305,.99931765,99760.969,68.073196,498643.53,6238879.5,62.53828
2040,35,5,.51199996,.00022466527,.0011227109,.99887729,99692.898,111.9263,498191.38,5740236,57.579185
2040,40,5,.54799998,.0003807254,.0019019904,.99809802,99580.969,189.40204,497476.81,5242044.5,52.641026
2040,45,5,.55000001,.00066514022,.0033207315,.99667925,99391.57,330.0527,496215.22,4744567.5,47.736115
2040,50,5,.52199996,.0010005542,.0049908361,.99500918,99061.516,494.39978,494125.97,4248352.5,42.886002
2040,55,5,.52600002,.0012862976,.0064119408,.99358803,98567.117,632.00653,491337.72,3754226.8,38.088024
2040,60,5,.53400004,.0018310669,.0091164401,.99088359,97935.109,892.81958,487595.28,3262889,33.316845
2040,65,5,.54400003,.002795842,.013890664,.98610932,97042.289,1347.9818,482138.03,2775293.8,28.598808
2040,70,5,.53600001,.0044780253,.022159906,.97784007,95694.305,2120.5769,473551.78,2293155.8,23.963346
2040,75,5,.546,.0078992974,.038800735,.96119928,93573.727,3630.7292,459626.91,1819603.9,19.445671
2040,80,5,.546,.017362138,.083519034,.91648096,89943,7511.9526,432662.88,1359977,15.120432
2040,85,-1,,.088892251,1,0,82431.047,82431.047,927314.19,927314.19,11.249575
2041,0,1,.15000001,.00069388532,.00069347629,.9993065,100000,69.347626,99941.055,9253106,92.531059
2041,1,4,.4025,.000047149606,.00018857718,.99981141,99930.656,18.844641,399677.59,9153165,91.595169
2041,5,5,.40000001,.0000220971,.00011047818,.99988949,99911.813,11.038074,499525.94,8753487,87.612129
2041,10,5,.63800001,.000026918637,.00013458663,.99986541,99900.773,13.445309,499479.53,8253961.5,82.621597
2041,15,5,.53799999,.000057318033,.00028655221,.99971342,99887.328,28.622934,499370.5,7754482,77.632286
2041,20,5,.51199996,.000085665466,.00042823781,.99957174,99858.703,42.763271,499189.16,7255111.5,72.65377
2041,25,5,.51999998,.000096691489,.00048334527,.99951667,99815.938,48.24556,498963.91,6755922.5,67.683807
2041,30,5,.52600002,.00013336123,.00066659547,.99933338,99767.695,66.504692,498680.84,6256958.5,62.715275
2041,35,5,.51199996,.0002198126,.0010984739,.99890155,99701.188,109.51915,498238.72,5758277.5,57.755356
2041,40,5,.54799998,.00037297627,.0018633107,.9981367,99591.672,185.57022,497538.97,5260039,52.816051
2041,45,5,.55000001,.0006531573,.0032609941,.99673903,99406.102,324.16272,496301.13,4762500,47.909534
2041,50,5,.52199996,.00098187139,.0048978631,.99510211,99081.938,485.28976,494249.84,4266199,43.057281
2041,55,5,.52600002,.0012585255,.0062739146,.99372607,98596.648,618.58698,491517.19,3771949.3,38.256363
2041,60,5,.53400004,.0017883314,.0089045539,.99109542,97978.063,872.45093,487857.5,3280432,33.481289
2041,65,5,.54400003,.0027268161,.013549839,.98645014,97105.609,1315.7654,482528.09,2792574.5,28.758118
2041,70,5,.53600001,.0043594367,.021578936,.97842109,95789.844,2067.043,474153.66,2310046.5,24.115776
2041,75,5,.546,.0076827132,.037755124,.96224487,93722.797,3538.5159,460581.56,1835892.8,19.588539
2041,80,5,.546,.016943704,.081580743,.91841924,90184.281,7357.3008,434220.34,1375311.1,15.25001
2041,85,-1,,.088011682,1,0,82826.984,82826.984,941090.81,941090.81,11.362128
2042,0,1,.15000001,.00066956121,.00066918036,.99933082,100000,66.918037,99943.117,9271301,92.713013
2042,1,4,.4025,.000045760065,.00018302024,.99981695,99933.078,18.289776,399688.59,9171358,91.774994
2042,5,5,.40000001,.000021409667,.00010704146,.99989295,99914.789,10.695024,499541.84,8771669,87.791496
2042,10,5,.63800001,.000026171103,.00013084932,.99986917,99904.094,13.072383,499496.81,8272127.5,82.80069
2042,15,5,.53799999,.000055832908,.00027912855,.99972087,99891.023,27.882437,499390.72,7772630.5,77.811104
2042,20,5,.51199996,.000083673047,.00041827984,.99958169,99863.141,41.770741,499213.78,7273240,72.832077
2042,25,5,.51999998,.000094489384,.0004723398,.99952763,99821.367,47.149605,498993.69,6774026,67.861481
2042,30,5,.52600002,.00013027863,.00065119209,.99934882,99774.219,64.972183,498717.13,6275032.5,62.892323
2042,35,5,.51199996,.00021506473,.0010747596,.99892527,99709.25,107.16348,498284.78,5776315.5,57.931591
2042,40,5,.54799998,.00036538485,.0018254169,.99817461,99602.086,181.81534,497599.53,5278030.5,52.991165
2042,45,5,.55000001,.00064139027,.0032023301,.99679768,99420.273,318.37653,496385.03,4780431,48.083061
2042,50,5,.52199996,.00096353708,.0048066163,.99519336,99101.898,476.34482,494371.03,4284046,43.228699
2042,55,5,.52600002,.0012313536,.0061388528,.99386114,98625.555,605.44775,491692.88,3789675,38.424877
2042,60,5,.53400004,.0017465923,.0086975666,.99130243,98020.109,852.53644,488114.13,3297982,33.645973
2042,65,5,.54400003,.0026594929,.01321732,.98678267,97167.57,1284.2948,482909.66,2809867.8,28.917753
2042,70,5,.53600001,.004243989,.021013049,.97898698,95883.273,2014.7999,474742.03,2326958,24.268654
2042,75,5,.546,.0074720676,.036737215,.9632628,93868.477,3448.4663,461514.34,1852215.9,19.732033
2042,80,5,.546,.016535349,.079685725,.92031425,90420.008,7205.1841,435744.25,1390701.5,15.380462
2042,85,-1,,.087139837,1,0,83214.82,83214.82,954957.25,954957.25,11.475807
2043,0,1,.15000001,.00064608979,.00064573518,.99935424,100000,64.573517,99945.117,9289487,92.894867
2043,1,4,.4025,.000044411518,.00017762721,.99982238,99935.43,17.751251,399699.31,9189542,91.954796
2043,5,5,.40000001,.000020743601,.00010371155,.99989629,99917.68,10.362617,499557.31,8789843,87.970848
2043,10,5,.63800001,.000025444306,.00012721567,.9998728,99907.32,12.709776,499513.59,8290286,82.979767
2043,15,5,.53799999,.000054386266,.00027189718,.99972808,99894.609,27.161062,499410.28,7790772.5,77.989922
2043,20,5,.51199996,.000081726968,.00040855337,.99959147,99867.445,40.801182,499237.66,7291362,73.010399
2043,25,5,.51999998,.000092337425,.00046158483,.99953842,99826.641,46.078465,499022.63,6792124.5,68.0392
2043,30,5,.52600002,.00012726717,.00063614396,.99936384,99780.563,63.474804,498752.38,6293102,63.06942
2043,35,5,.51199996,.00021041943,.0010515573,.99894845,99717.086,104.85822,498329.56,5794349.5,58.107891
2043,40,5,.54799998,.00035794795,.0017882931,.99821168,99612.227,178.13586,497658.56,5296020,53.166367
2043,45,5,.55000001,.00062983524,.0031447196,.99685526,99434.094,312.69235,496466.91,4798361.5,48.256702
2043,50,5,.52199996,.00094554562,.0047170683,.99528295,99121.398,467.56241,494489.53,4301894.5,43.400261
2043,55,5,.52600002,.0012047677,.0060066879,.99399328,98653.836,592.58282,491864.75,3807404.8,38.593582
2043,60,5,.53400004,.0017058284,.0084953764,.99150461,98061.25,833.06726,488365.19,3315540,33.810909
2043,65,5,.54400003,.0025938321,.012892912,.9871071,97228.18,1253.5543,483282.78,2827174.8,29.07773
2043,70,5,.53600001,.0041315984,.020461859,.97953814,95974.625,1963.8192,475317.06,2343892,24.421997
2043,75,5,.546,.0072671971,.035746295,.96425372,94010.805,3360.5378,462425.59,1868574.9,19.876171
2043,80,5,.546,.016136842,.077833131,.92216688,90650.266,7055.5942,437235.13,1406149.3,15.511806
2043,85,-1,,.08627665,1,0,83594.672,83594.672,968914.19,968914.19,11.590621
2044,0,1,.15000001,.00062344084,.00062311062,.99937689,100000,62.311062,99947.031,9307672,93.076721
2044,1,4,.4025,.000043102667,.00017239292,.99982762,99937.688,17.22855,399709.59,9207725,92.134659
2044,5,5,.40000001,.000020098276,.00010048532,.99989951,99920.461,10.04054,499572.19,8808015,88.150261
2044,10,5,.63800001,.000024737692,.00012368293,.99987632,99910.422,12.357213,499529.72,8308442.5,83.15892
2044,15,5,.53799999,.000052977106,.00026485312,.99973518,99898.063,26.458313,499429.19,7808913,78.168816
2044,20,5,.51199996,.000079826154,.00039905304,.99960095,99871.602,39.854065,499260.78,7309484,73.188812
2044,25,5,.51999998,.000090234484,.00045107474,.99954891,99831.75,45.031582,499050.69,6810223,68.217003
2044,30,5,.52600002,.00012432542,.00062144402,.99937856,99786.719,62.01186,498786.59,6311172.5,63.246616
2044,35,5,.51199996,.00020587444,.0010288553,.99897116,99724.703,102.60229,498373.16,5812386,58.284313
2044,40,5,.54799998,.00035066242,.0017519237,.9982481,99622.102,174.53032,497716.06,5314013,53.341709
2044,45,5,.55000001,.00061848835,.0030881444,.99691188,99447.57,307.10846,496546.84,4816297,48.430515
2044,50,5,.52199996,.00092789001,.004629184,.99537081,99140.461,458.93945,494605.44,4319750,43.572018
2044,55,5,.52600002,.001178756,.0058773607,.99412262,98681.523,579.98688,492033.06,3825144.5,38.76252
2044,60,5,.53400004,.0016660157,.0082978681,.99170214,98101.539,814.03363,488611,3333111.5,33.976139
2044,65,5,.54400003,.0025297923,.012576422,.9874236,97287.508,1223.5287,483647.88,2844500.5,29.238087
2044,70,5,.53600001,.0040221843,.019924993,.980075,96063.977,1914.074,475879.25,2360852.5,24.575836
2044,75,5,.546,.0070679439,.034781676,.96521831,94149.906,3274.6914,463316,1884973.3,20.020979
2044,80,5,.546,.015747938,.076022066,.92397791,90875.219,6908.522,438693.75,1421657.3,15.644058
2044,85,-1,,.085421994,1,0,83966.695,83966.695,982963.44,982963.44,11.706587
2045,0,1,.15000001,.00060158619,.00060127873,.99939871,100000,60.127872,99948.891,9325855,93.258553
2045,1,4,.4025,.000041832394,.00016731284,.99983269,99939.875,16.721224,399719.53,9225906,92.314568
2045,5,5,.40000001,.000019473007,.000097359349,.99990267,99923.156,9.7284536,499586.59,8826186,88.329735
2045,10,5,.63800001,.000024050723,.00012024838,.99987978,99913.43,12.014428,499545.41,8326599,83.338135
2045,15,5,.53799999,.00005160446,.00025799155,.99974203,99901.414,25.77372,499447.53,7827053.5,78.347778
2045,20,5,.51199996,.00007796954,.00038977354,.99961025,99875.641,38.928883,499283.22,7327606,73.367302
2045,25,5,.51999998,.000088179346,.00044080344,.99955922,99836.711,44.008366,499077.94,6828323,68.394913
2045,30,5,.52600002,.00012145168,.00060708367,.99939293,99792.703,60.58252,498819.91,6329245,63.423927
2045,35,5,.51199996,.00020142764,.0010066434,.99899334,99732.117,100.39468,498415.59,5830425,58.460857
2045,40,5,.54799998,.000343525,.0017162925,.99828368,99631.719,170.99716,497772.13,5332009.5,53.517189
2045,45,5,.55000001,.00060734589,.0030325854,.99696743,99460.719,301.62311,496624.94,4834237.5,48.604488
2045,50,5,.52199996,.00091056409,.0045429338,.99545705,99159.094,450.47321,494718.81,4337612.5,43.743969
2045,55,5,.52600002,.0011533063,.0057508126,.99424917,98708.617,567.65479,492197.75,3842893.8,38.931694
2045,60,5,.53400004,.0016271323,.0081049344,.99189508,98140.961,795.42603,488851.44,3350696,34.141666
2045,65,5,.54400003,.0024673336,.012267656,.98773235,97345.531,1194.2014,484004.88,2861844.5,29.398829
2045,70,5,.53600001,.0039156675,.019402083,.98059791,96151.328,1865.536,476428.59,2377839.5,24.730179
2045,75,5,.546,.0068741543,.033842679,.96615732,94285.789,3190.8838,464185.66,1901411,20.166464
2045,80,5,.546,.015368409,.074251674,.92574835,91094.906,6763.9492,440120.34,1437225.4,15.777231
2045,85,-1,,.084575802,1,0,84330.953,84330.953,997105,997105,11.823713
2046,0,1,.15000001,.00058049732,.00058021105,.99941981,100000,58.021107,99950.68,9344040,93.440399
2046,1,4,.4025,.000040599592,.00016238261,.99983764,99941.977,16.22884,399729.13,9244089,92.49456
2046,5,5,.40000001,.000018867209,.00009433071,.99990565,99925.75,9.4260674,499600.47,8844360,88.509315
2046,10,5,.63800001,.00002338281,.0001169091,.99988312,99916.32,11.681128,499560.47,8344760,83.517487
2046,15,5,.53799999,.000050267376,.00025130771,.99974871,99904.641,25.106806,499465.19,7845199.5,78.526878
2046,20,5,.51199996,.000076156117,.00038070985,.99961931,99879.531,38.025124,499304.88,7345734.5,73.545944
2046,25,5,.51999998,.000086171101,.00043076641,.99956924,99841.508,43.008366,499104.31,6846429.5,68.572975
2046,30,5,.52600002,.00011864436,.00059305504,.99940693,99798.5,59.186005,498852.22,6347325,63.601406
2046,35,5,.51199996,.00019707689,.00098491088,.99901509,99739.313,98.234337,498456.88,5848473,58.637592
2046,40,5,.54799998,.00033653303,.0016813864,.99831861,99641.078,167.53516,497826.78,5350016,53.692875
2046,45,5,.55000001,.00059640413,.0029780245,.99702197,99473.547,296.23465,496701.22,4852189,48.778687
2046,50,5,.52199996,.00089356175,.0044582877,.99554169,99177.313,442.16101,494829.78,4355488,43.916172
2046,55,5,.52600002,.0011284056,.0056269793,.99437302,98735.148,555.58063,492359.03,3860658.3,39.101154
2046,60,5,.53400004,.0015891556,.0079164654,.99208355,98179.57,777.23517,489086.91,3368299.3,34.307537
2046,65,5,.54400003,.0024064169,.01196643,.98803359,97402.336,1165.5582,484354.22,2879212.3,29.559992
2046,70,5,.53600001,.0038119718,.018892776,.98110723,96236.781,1818.1799,476965.72,2394858,24.885059
2046,75,5,.546,.0066856775,.032928646,.96707135,94418.602,3109.0767,465035.41,1917892.3,20.312653
2046,80,5,.546,.014998025,.072521105,.92747891,91309.523,6621.8677,441515.97,1452856.9,15.91134
2046,85,-1,,.083737992,1,0,84687.656,84687.656,1011340.9,1011340.9,11.942011
2047,0,1,.15000001,.00056014804,.00055988145,.99944013,100000,55.988144,99952.414,9362230,93.622299
2047,1,4,.4025,.000039403087,.0001575975,.99984241,99944.016,15.750927,399738.41,9262278,92.67466
2047,5,5,.40000001,.000018280256,.000091396265,.99990863,99928.266,9.13307,499613.94,8862540,88.689018
2047,10,5,.63800001,.000022733448,.00011366256,.99988633,99919.133,11.357064,499575.09,8362926.5,83.696945
2047,15,5,.53799999,.000048964939,.000244797,.9997552,99907.773,24.457123,499482.34,7863351.5,78.7061
2047,20,5,.51199996,.000074384872,.00037185688,.99962813,99883.313,37.142296,499325.94,7363869,73.724716
2047,25,5,.51999998,.000084208594,.00042095789,.99957901,99846.172,42.031033,499129.97,6864543,68.75119
