"iso3","year","sex","age","all_mxn","ncd_mxn","ncd_frac"
"IRQ",2040,2,20,0.000190586976189644,3.58626431614931e-05,0.188169432552452
"IRQ",2040,1,25,0.000379415091821375,3.77885211011538e-05,0.0995967791364089
"IRQ",2040,2,25,0.000237681354344928,5.6071627343172e-05,0.235910921568546
"IRQ",2040,1,30,0.000455634079173553,4.39974159626684e-05,0.0965630491083385
"IRQ",2040,2,30,0.000327452506886809,9.20202246291412e-05,0.281018537631627
"IRQ",2040,1,35,0.000633141763485474,0.000104365914820449,0.164838146588072
"IRQ",2040,2,35,0.000489277143530608,0.000190680462281213,0.389718720366271
"IRQ",2040,1,40,0.001032128444077,0.000276212009772644,0.267613988702397
"IRQ",2040,2,40,0.000790664168607642,0.000406041504660679,0.51354484088449
"IRQ",2040,1,45,0.00190399068991022,0.000796307207867449,0.418230620605082
"IRQ",2040,2,45,0.00139208223405982,0.000938699185789072,0.674313027508068
"IRQ",2040,1,50,0.00343756662802559,0.00197236800948674,0.573768663393033
"IRQ",2040,2,50,0.00235896852580932,0.00182964221882676,0.775611119355247
"IRQ",2040,1,55,0.00626234241154655,0.00434838762698049,0.694370786714394
"IRQ",2040,2,55,0.00400229688933875,0.00339394373785426,0.847998994501129
"IRQ",2040,1,60,0.0105582024052267,0.00917227490938241,0.868734521024317
"IRQ",2040,2,60,0.00680935970855018,0.00626885132453261,0.920622730013972
"IRQ",2040,1,65,0.0175350154590084,0.015984238224514,0.911561113925467
"IRQ",2040,2,65,0.0121076275042561,0.0113883626686199,0.940594073002053
"IRQ",2040,1,70,0.0295081282986823,0.0271437634568132,0.919874116787857
"IRQ",2040,2,70,0.0219676917519904,0.0206661933266842,0.94075397451859
"IRQ",2040,1,75,0.0491580255188194,0.0458815034475682,0.9333471587463
"IRQ",2040,2,75,0.0392157801855762,0.0372728847998652,0.950456286308295
"IRQ",2040,1,80,0.0842709456622983,0.0793613039981989,0.941739805747831
"IRQ",2040,2,80,0.0717664560654794,0.0687743141634451,0.95830723619257
"IRQ",2040,1,85,0.16118920988357,0.152990309946754,0.94913493314634
"IRQ",2040,2,85,0.141756496820195,0.137293251830589,0.968514705923727
"ISR",2040,1,0,0.00107764411764506,0.00038164766068271,0.354149996676743
"ISR",2040,2,0,0.000782027817229492,0.000384558718437965,0.49174557472949
"ISR",2040,1,1,4.8581296e-05,2.26865147030328e-05,0.466980434260806
"ISR",2040,2,1,4.8581296e-05,2.86336932742558e-05,0.589397476639072
"ISR",2040,1,5,2.2806606e-05,1.34878390340356e-05,0.591400536933713
"ISR",2040,2,5,2.2806606e-05,1.39077655336915e-05,0.609813031088076
"ISR",2040,1,10,2.7687547e-05,1.52052465222198e-05,0.549172757060054
"ISR",2040,2,10,2.7687547e-05,1.69917136471782e-05,0.613695162203363
"ISR",2040,1,15,5.8842656e-05,3.3332808404088e-05,0.566473552860836
"ISR",2040,2,15,5.8842656e-05,3.10769773539374e-05,0.528136890250797
"ISR",2040,1,20,8.7705324e-05,4.1304580062967e-05,0.47094723762684
"ISR",2040,2,20,8.7705324e-05,4.56272197513876e-05,0.520233181641146
"ISR",2040,1,25,9.8944918e-05,5.60299740024507e-05,0.566274399281939
"ISR",2040,2,25,9.8944918e-05,5.89071360306512e-05,0.595352820754788
"ISR",2040,1,30,0.00013651677,6.88164744376997e-05,0.504088065061162
"ISR",2040,2,30,0.00013651677,9.33447263513848e-05,0.683760144276669
"ISR",2040,1,35,0.00022466527,0.000136177580636838,0.60613543266762
"ISR",2040,2,35,0.00022466527,0.000173187731428186,0.770870065623342
"ISR",2040,1,40,0.0003807254,0.000261868570842168,0.687814815723269
"ISR",2040,2,40,0.0003807254,0.000317440944404252,0.833779265592082
"ISR",2040,1,45,0.000725048201914585,0.000487229376872402,0.67199584191204
"ISR",2040,2,45,0.00066514022,0.000533420820887661,0.801967472193549
"ISR",2040,1,50,0.00141183818882739,0.00109311563367176,0.774249940483371
"ISR",2040,2,50,0.0010005542,0.000841270988330887,0.840805014192022
"ISR",2040,1,55,0.00282103740546023,0.00228518615635582,0.810051703650844
"ISR",2040,2,55,0.00140753431487994,0.00118942161392235,0.845039159151016
"ISR",2040,1,60,0.00479459076583717,0.00392394992591816,0.818411855684833
"ISR",2040,2,60,0.00257944714850976,0.00224504899265637,0.870360532082783
"ISR",2040,1,65,0.00757100447811383,0.00631561015220988,0.834183914494697
"ISR",2040,2,65,0.00449399436765065,0.00385853923828164,0.858599037430211
"ISR",2040,1,70,0.0121766569061731,0.00996637337825123,0.818481908051352
"ISR",2040,2,70,0.00784955539048688,0.00633671879667126,0.807271046759021
"ISR",2040,1,75,0.0213171094181071,0.0171769384841463,0.805781785290078
"ISR",2040,2,75,0.0146655118772427,0.0114894278892538,0.783431767361804
"ISR",2040,1,80,0.0380737094761008,0.0299997160929437,0.787937831793741
"ISR",2040,2,80,0.0289087908298015,0.0221974615864517,0.767844691849538
"ISR",2040,1,85,0.0926694221603705,0.0796273169135099,0.85926204196795
"ISR",2040,2,85,0.088892251,0.0769751559242435,0.865937751134725
"ITA",2040,1,0,0.000731540186954729,0.000246661736993762,0.337181389884499
"ITA",2040,2,0,0.00071909343,0.000270066240492476,0.375564883818332
"ITA",2040,1,1,4.8581296e-05,2.97299683662714e-05,0.611963261874928
"ITA",2040,2,1,4.8581296e-05,3.20765266821902e-05,0.660264943985649
"ITA",2040,1,5,2.2806606e-05,1.7205146708258e-05,0.75439312224967
"ITA",2040,2,5,2.2806606e-05,1.76139383286587e-05,0.772317385965221
"ITA",2040,1,10,2.7687547e-05,1.90183785444565e-05,0.686892867196088
"ITA",2040,2,10,2.7687547e-05,2.14957914485539e-05,0.776370382271635
"ITA",2040,1,15,6.33487277857122e-05,3.34773087099733e-05,0.528460631809623
"ITA",2040,2,15,5.8842656e-05,3.66485300969724e-05,0.622822499667119
"ITA",2040,1,20,9.76848939861392e-05,5.00541222330074e-05,0.512403916209499
"ITA",2040,2,20,8.7705324e-05,5.31854235865942e-05,0.606410433950329
"ITA",2040,1,25,0.000109012167749707,6.02386880110086e-05,0.552586828190751
"ITA",2040,2,25,9.8944918e-05,6.65162725882781e-05,0.67225557343206
"ITA",2040,1,30,0.000140946732100792,8.94120956611664e-05,0.634367993698692
"ITA",2040,2,30,0.00013651677,9.47713186072873e-05,0.694210085744684
"ITA",2040,1,35,0.00022466527,0.00016091051309555,0.716223353505194
"ITA",2040,2,35,0.00022466527,0.000174561502576489,0.776984812011618
"ITA",2040,1,40,0.0003807254,0.000300725257872059,0.789874428845722
"ITA",2040,2,40,0.0003807254,0.000314477720700205,0.825996166003647
"ITA",2040,1,45,0.000684926967033918,0.000534442595453455,0.780291361234998
"ITA",2040,2,45,0.00066514022,0.000588830315566727,0.885272455132433
"ITA",2040,1,50,0.00125884863416532,0.00106727117003753,0.84781532987497
"ITA",2040,2,50,0.0010005542,0.000906824113044232,0.906321829486331
"ITA",2040,1,55,0.00229319877141231,0.00205723045239993,0.897100800003022
"ITA",2040,2,55,0.00134147986379604,0.00124610306160601,0.928901801089923
"ITA",2040,1,60,0.00395357148194316,0.00355190964912222,0.898405319176491
"ITA",2040,2,60,0.00224607373106246,0.00210372813066768,0.936624698278517
"ITA",2040,1,65,0.0066376743828554,0.00607849728333819,0.915757075857544
"ITA",2040,2,65,0.00357136021830288,0.00334264584867341,0.935958750826274
"ITA",2040,1,70,0.0113373973523873,0.0102832613441448,0.907021340482474
"ITA",2040,2,70,0.00637452671695381,0.00591530254323655,0.927959487173236
"ITA",2040,1,75,0.0200810833655325,0.018093210270308,0.901007676775222
"ITA",2040,2,75,0.0118264148892706,0.0108457161329184,0.917075566388091
"ITA",2040,1,80,0.0382165186065876,0.0339721403024811,0.888938645934774
"ITA",2040,2,80,0.0251644578758527,0.0228674016783477,0.908718232324442
"ITA",2040,1,85,0.0933438175119524,0.0840598590570126,0.900540188923053
"ITA",2040,2,85,0.088892251,0.0815191411449267,0.91705565139673
"JOR",2040,1,0,0.0042243115438586,0.00154264594087227,0.365182805495253
"JOR",2040,2,0,0.00335458996244583,0.0010412711380835,0.31040191192974
"JOR",2040,1,1,8.4610707729399e-05,3.02852204531119e-05,0.35793602566202
"JOR",2040,2,1,9.65479132031913e-05,1.34139597507411e-05,0.138935781268628
"JOR",2040,1,5,4.88655008531906e-05,1.34880142186357e-05,0.276023247140319
"JOR",2040,2,5,3.71068001696941e-05,1.00232214269077e-05,0.27011818268
"JOR",2040,1,10,5.07271624490151e-05,1.14702549239966e-05,0.226116628059477
"JOR",2040,2,10,3.59259233831178e-05,1.47477903897547e-05,0.410505534749453
"JOR",2040,1,15,0.000119448550422711,3.96253425750124e-05,0.33173565049374
"JOR",2040,2,15,6.92010290404438e-05,2.6274488243686e-05,0.379683490375991
"JOR",2040,1,20,0.000172817067004047,5.5866115860988e-05,0.323267353331947
"JOR",2040,2,20,0.000103313999464018,4.6892999310806e-05,0.453888142498421
"JOR",2040,1,25,0.000169785363720376,6.33814307762818e-05,0.373303265884958
"JOR",2040,2,25,0.000129236347460751,6.30008044403353e-05,0.487485182599025
"JOR",2040,1,30,0.000211872190601164,8.33416872505312e-05,0.39335831198072
"JOR",2040,2,30,0.000178709541223884,7.8533161756984e-05,0.439445824879597
"JOR",2040,1,35,0.000316407485985013,0.000164262584110226,0.519148855150686
"JOR",2040,2,35,0.00026975569739772,0.000145201723249983,0.538271201130192
"JOR",2040,1,40,0.000570223596300988,0.000367964871814749,0.645299272428778
"JOR",2040,2,40,0.000444353517673771,0.000290112983160957,0.652887783312088
"JOR",2040,1,45,0.00117804087349622,0.000849390162548932,0.721019263133112
"JOR",2040,2,45,0.000810122107856819,0.00065008879080237,0.802457783212684
"JOR",2040,1,50,0.00229974174962385,0.00185005241656796,0.804460943003952
"JOR",2040,2,50,0.00139399138798292,0.00118545786006763,0.850405440296847
"JOR",2040,1,55,0.00451965415915032,0.00378892568166128,0.838322037094446
"JOR",2040,2,55,0.00241505404482638,0.00210759693758685,0.87269141744543
"JOR",2040,1,60,0.00792516585812258,0.00625522859506384,0.789286774188176
"JOR",2040,2,60,0.00413351011595306,0.00357853303560117,0.865737093950736
"JOR",2040,1,65,0.0137530813654213,0.0113689641309479,0.82664850362424
"JOR",2040,2,65,0.00770205185610676,0.00680555671554304,0.883603076516175
"JOR",2040,1,70,0.0240004298553937,0.021407773678558,0.891974594102819
"JOR",2040,2,70,0.0145110648040774,0.013704571646752,0.94442219311854
"JOR",2040,1,75,0.0409860542044051,0.0368727877303794,0.899642291655789
"JOR",2040,2,75,0.0269579689148105,0.0253800533698413,0.941467565677684
"JOR",2040,1,80,0.0728789420118846,0.0657228996982456,0.901809190472716
"JOR",2040,2,80,0.0515621936309189,0.048411025421275,0.938886071601221
"JOR",2040,1,85,0.143116734055684,0.12917779487341,0.902604406995125
"JOR",2040,2,85,0.109396396443208,0.102714947579519,0.93892441542023
"JPN",2040,1,0,0.00071909343,0.000514260049148502,0.715150532175634
"JPN",2040,2,0,0.00071909343,0.000487708845851946,0.678227370053911
"JPN",2040,1,1,4.8581296e-05,3.5593581216409e-05,0.732660182972662
"JPN",2040,2,1,4.8581296e-05,2.88193757475241e-05,0.593219574618266
"JPN",2040,1,5,2.2806606e-05,1.55493030355952e-05,0.681789435727313
"JPN",2040,2,5,2.2806606e-05,1.23130271836617e-05,0.539888626289316
"JPN",2040,1,10,2.7687547e-05,1.92380013261722e-05,0.694825053522157
"JPN",2040,2,10,2.7687547e-05,1.35447849331948e-05,0.489201334202514
"JPN",2040,1,15,6.01115725365865e-05,2.23275552306612e-05,0.371435221014585
"JPN",2040,2,15,5.8842656e-05,2.73648538505756e-05,0.46505130309848
"JPN",2040,1,20,0.000113646127471037,3.58976188258728e-05,0.315871905402333
"JPN",2040,2,20,8.7705324e-05,3.68938828582733e-05,0.420657277980905
"JPN",2040,1,25,0.000111464999278501,4.25300427635287e-05,0.381555134246807
"JPN",2040,2,25,9.8944918e-05,5.03200775744769e-05,0.50856657008374
"JPN",2040,1,30,0.000159527656810058,8.79644151496462e-05,0.551405423414332
"JPN",2040,2,30,0.00013651677,0.000103877842054217,0.760916347890569
"JPN",2040,1,35,0.000230864462095493,0.000153326783888804,0.664141992652742
"JPN",2040,2,35,0.00022466527,0.000187682607466038,0.835387719098899
"JPN",2040,1,40,0.000380931037102171,0.000293113217803974,0.769465308035158
"JPN",2040,2,40,0.0003807254,0.000337217137643108,0.885722722054025
"JPN",2040,1,45,0.000715597689556078,0.000616005931271101,0.860827166243705
"JPN",2040,2,45,0.00066514022,0.000606523659365525,0.911873378166074
"JPN",2040,1,50,0.00132832576772854,0.0011903381563248,0.896119148814152
"JPN",2040,2,50,0.0010005542,0.000928813430283707,0.928298966996198
"JPN",2040,1,55,0.00234832992622488,0.00216530371377887,0.922061116539858
"JPN",2040,2,55,0.0012862976,0.00121344992655004,0.943366392466286
"JPN",2040,1,60,0.00407392027375019,0.00381330167290012,0.936027564768673
"JPN",2040,2,60,0.0018310669,0.00176173079061081,0.962133492015396
"JPN",2040,1,65,0.00682961305506018,0.00643040953633706,0.94154814987251
"JPN",2040,2,65,0.00281880293493967,0.00271019099460821,0.96146877137625
"JPN",2040,1,70,0.01149516298317,0.0108398863682982,0.942995448100114
"JPN",2040,2,70,0.00474329604491363,0.00450615731494948,0.950005496659135
"JPN",2040,1,75,0.0192296627411302,0.0180345728511084,0.937851749866333
"JPN",2040,2,75,0.00865155588308,0.00819055389324373,0.946714556772631
"JPN",2040,1,80,0.0359013174080544,0.0333683878616608,0.929447448470922
"JPN",2040,2,80,0.0182329659985398,0.0172177749062518,0.9443211218422
"JPN",2040,1,85,0.095795819365849,0.0872648593790965,0.910946427065127
"JPN",2040,2,85,0.088892251,0.0827379092386192,0.930766273863615
"KAZ",2040,1,0,0.00293183658880253,0.0012250387146967,0.417840039030639
"KAZ",2040,2,0,0.00225970207629351,0.000718746480737446,0.318071345899002
"KAZ",2040,1,1,5.18142978002215e-05,2.18440662120852e-05,0.421583754667652
"KAZ",2040,2,1,4.8581296e-05,8.71932154721511e-06,0.179478981936075
"KAZ",2040,1,5,4.58837657025704e-05,2.34185760985367e-05,0.510389148317546
"KAZ",2040,2,5,2.2806606e-05,8.67940365456798e-06,0.380565335086158
"KAZ",2040,1,10,7.13750952010738e-05,3.59315262461198e-05,0.503418260177385
"KAZ",2040,2,10,3.09768850717579e-05,1.21412806145924e-05,0.39194646545213
"KAZ",2040,1,15,0.000169434780567811,4.76849504890438e-05,0.281435430961941
"KAZ",2040,2,15,7.72060447095527e-05,2.4093349774157e-05,0.312065588449656
"KAZ",2040,1,20,0.000337311378344886,9.58841861735973e-05,0.284260159393615
"KAZ",2040,2,20,0.000138379872377611,4.59869504608915e-05,0.332323983761181
"KAZ",2040,1,25,0.000461146597526093,0.00016906052921663,0.366609078595801
"KAZ",2040,2,25,0.000176301693316727,7.07365129059495e-05,0.401224239967287
"KAZ",2040,1,30,0.000723981151788932,0.000325867952213833,0.450105574445722
"KAZ",2040,2,30,0.000262752557789759,0.00018887406358827,0.718828639298716
"KAZ",2040,1,35,0.0011767579223698,0.000627996136833887,0.533666376827279
"KAZ",2040,2,35,0.000447521128584787,0.000350241724384833,0.782626119782132
"KAZ",2040,1,40,0.00202152399818246,0.00125782774445071,0.622217567331189
"KAZ",2040,2,40,0.000759478228091673,0.000634948174024405,0.836032094849944
"KAZ",2040,1,45,0.00337373600526198,0.00246168682800919,0.729661960559368
"KAZ",2040,2,45,0.00132266851001044,0.00117926230509854,0.891578121179611
"KAZ",2040,1,50,0.00551764986483199,0.00452282649902073,0.819701613878764
"KAZ",2040,2,50,0.00219856746542935,0.00203691201633248,0.926472372743265
"KAZ",2040,1,55,0.00924158207136473,0.00811608652451073,0.878213974819163
"KAZ",2040,2,55,0.00376876261981338,0.00357978011600627,0.949855556618616
"KAZ",2040,1,60,0.01504061843905,0.013580699368834,0.902934904164205
"KAZ",2040,2,60,0.00676158568906573,0.0064014099475597,0.946732059894105
"KAZ",2040,1,65,0.0225946329193671,0.0210276895277555,0.930649752213123
"KAZ",2040,2,65,0.0116901192407072,0.0111869815936682,0.956960434989663
"KAZ",2040,1,70,0.0356541957914793,0.0329655195846897,0.924590187855753
"KAZ",2040,2,70,0.0218018312649495,0.0206479753434922,0.947075275125522
"KAZ",2040,1,75,0.0568356852703782,0.0528169553076761,0.929292134974986
"KAZ",2040,2,75,0.0387786201426154,0.0367266977935039,0.947086246453194
"KAZ",2040,1,80,0.0916433096190717,0.0860764154790686,0.939254767607775
"KAZ",2040,2,80,0.068823786004003,0.0655515851061288,0.952455377888047
"KAZ",2040,1,85,0.157948190104248,0.145456295976075,0.920911444949589
"KAZ",2040,2,85,0.137091323993799,0.131989158405048,0.962782724390485
"KEN",2040,1,0,0.00984693824481825,0.0023305470677699,0.236677331554943
"KEN",2040,2,0,0.00835654295733667,0.00206012361118826,0.246528214083979
"KEN",2040,1,1,0.000489088468882369,7.07000362894412e-05,0.144554698766463
"KEN",2040,2,1,0.00053444547524711,8.86625724761294e-05,0.165896385286328
"KEN",2040,1,5,0.000164007186990805,1.84748598137716e-05,0.112646647703355
"KEN",2040,2,5,0.000155743271754446,2.18328549886211e-05,0.140184900077379
"KEN",2040,1,10,0.00017874194340201,2.46951388358975e-05,0.138160850026988
"KEN",2040,2,10,0.000161279668597916,2.79351512898493e-05,0.173209379289426
"KEN",2040,1,15,0.000424170806218435,6.99231351369289e-05,0.164846646944676
"KEN",2040,2,15,0.00034377152283248,7.80320012567017e-05,0.226987973331132
"KEN",2040,1,20,0.000764531327355607,0.000137633597182347,0.18002348923804
"KEN",2040,2,20,0.000595152679552259,0.000158302690431771,0.265986688576894
"KEN",2040,1,25,0.00110827852987634,0.000229831978850853,0.207377453099716
"KEN",2040,2,25,0.000898047237465393,0.000300956761871367,0.33512353172064
"KEN",2040,1,30,0.00171509915792604,0.000677493019323629,0.395016822317654
"KEN",2040,2,30,0.0013574588035552,0.000845428800026335,0.622802546797109
"KEN",2040,1,35,0.00265835738492008,0.00121941219223203,0.458708900146131
"KEN",2040,2,35,0.00201243410281639,0.00141971803089377,0.705473053207993
"KEN",2040,1,40,0.00395413381927062,0.00229596861202693,0.580650204815386
"KEN",2040,2,40,0.00284207882258934,0.00221133885520547,0.778070909796505
"KEN",2040,1,45,0.00591726402490007,0.0036000129686892,0.60839147172413
"KEN",2040,2,45,0.00411384207892473,0.00314346556753343,0.764119163357643
"KEN",2040,1,50,0.00864000862896998,0.00554831688623434,0.642165664931262
"KEN",2040,2,50,0.00592963589034356,0.00474927995738327,0.800939559394785
"KEN",2040,1,55,0.0123434669696346,0.00875635511293344,0.709391869761908
"KEN",2040,2,55,0.00849094204555995,0.00714237482970485,0.841175783721161
"KEN",2040,1,60,0.0180541421401278,0.0130474243650215,0.72268315291602
"KEN",2040,2,60,0.012522180869763,0.0102315687488575,0.817075624068281
"KEN",2040,1,65,0.024377759417556,0.0185002706575477,0.758899550227922
"KEN",2040,2,65,0.0179692494711964,0.014915195922356,0.830040005080021
"KEN",2040,1,70,0.0317624566897561,0.0236457928086509,0.744457301889909
"KEN",2040,2,70,0.0249377574236137,0.0193493147184774,0.775904360195415
"KEN",2040,1,75,0.0430576203502394,0.0328549570666754,0.763046280761142
"KEN",2040,2,75,0.0344637062546279,0.0272182067829523,0.789764356214513
"KEN",2040,1,80,0.0661456164607342,0.0503981813016195,0.761927758758393
"KEN",2040,2,80,0.052279535056319,0.041518574491554,0.79416495282193
"KEN",2040,1,85,0.140245148322526,0.103956024918712,0.741245070949914
"KEN",2040,2,85,0.113917783263944,0.0869053383532508,0.762877716395638
"KGZ",2040,1,0,0.00521203909680679,0.00258926632772596,0.496785668647862
"KGZ",2040,2,0,0.00414875226657178,0.00208740348367252,0.503140064662718
"KGZ",2040,1,1,0.000101165595547808,3.48557361020349e-05,0.344541401780836
"KGZ",2040,2,1,7.665087454634e-05,2.82947033710135e-05,0.369137384778404
"KGZ",2040,1,5,3.30989444367425e-05,9.46007384424003e-06,0.285811949753255
"KGZ",2040,2,5,2.2806606e-05,7.92511863956016e-06,0.347492241483023
"KGZ",2040,1,10,6.08047729393822e-05,1.82928633857481e-05,0.300845846492754
"KGZ",2040,2,10,3.21797332602141e-05,1.39277478441732e-05,0.432811165075534
"KGZ",2040,1,15,0.000126431546770116,5.51374173887656e-05,0.436104902592224
"KGZ",2040,2,15,6.79084856655409e-05,2.89177404896573e-05,0.425833976508935
"KGZ",2040,1,20,0.000258963254465811,0.000111165649218299,0.42927190364367
"KGZ",2040,2,20,0.000123627649920799,5.58074070262125e-05,0.451415254289514
"KGZ",2040,1,25,0.000420764535692234,0.000184706536340527,0.438978384993048
"KGZ",2040,2,25,0.000163106997632828,7.86612397552592e-05,0.482267719330684
"KGZ",2040,1,30,0.000684287014274773,0.000213404203578095,0.311863588123569
"KGZ",2040,2,30,0.000244330068060697,7.73007538792593e-05,0.316378391299985
"KGZ",2040,1,35,0.00122541937799093,0.000489679500785406,0.399601564640045
"KGZ",2040,2,35,0.000432555909653064,0.000179968425819203,0.41605818300702
"KGZ",2040,1,40,0.00221066157517494,0.00111408560862544,0.503960271954911
"KGZ",2040,2,40,0.000751958197941882,0.000402595466837731,0.53539607379724
"KGZ",2040,1,45,0.00356466339900734,0.00286467579065782,0.803631498967211
"KGZ",2040,2,45,0.00125809425504399,0.000849368585124931,0.675123172782656
"KGZ",2040,1,50,0.00555513914956521,0.00480365220374111,0.864722210264901
"KGZ",2040,2,50,0.00203023089437252,0.00154618098202017,0.761578885586825
"KGZ",2040,1,55,0.00891565246421696,0.00810284745715271,0.908833928831743
"KGZ",2040,2,55,0.00346418026616798,0.00275967063652739,0.796630205269339
"KGZ",2040,1,60,0.0143750856396177,0.0111908215574446,0.778487296562795
"KGZ",2040,2,60,0.00594133207261539,0.00497759991308264,0.837791904617694
"KGZ",2040,1,65,0.0215715438339826,0.0180388433389354,0.836233302436056
"KGZ",2040,2,65,0.0105082044284313,0.00932989037777151,0.887867231867729
"KGZ",2040,1,70,0.034419602164178,0.032391343515148,0.941072571398256
"KGZ",2040,2,70,0.0203359040157706,0.0197807576956299,0.972701173269201
"KGZ",2040,1,75,0.0570218909640387,0.054339939008065,0.952966274695009
"KGZ",2040,2,75,0.0377092379350789,0.0369362318381492,0.979500882561973
"KGZ",2040,1,80,0.0935298433689212,0.0901939914356197,0.964333823161197
"KGZ",2040,2,80,0.0662653351250458,0.0651182495429596,0.982689507569507
"KGZ",2040,1,85,0.169399289249026,0.143581848240085,0.8475941597902
"KGZ",2040,2,85,0.133197458745448,0.120331414638737,0.903406234413983
"KHM",2040,1,0,0.00721534026568729,0.00224950598597307,0.31176713822779
"KHM",2040,2,0,0.00575059471275305,0.00174510330440705,0.303464839999409
"KHM",2040,1,1,0.000213243575246342,5.36411179300142e-05,0.251548577105065
"KHM",2040,2,1,0.000157932981278886,4.22806991502693e-05,0.267712917263355
"KHM",2040,1,5,0.000249136604320487,9.51043313177669e-05,0.381735681021909
"KHM",2040,2,5,0.000143163347446922,5.72121298542967e-05,0.399628332772172
"KHM",2040,1,10,0.000209523336394734,8.46009214786198e-05,0.40377803701653
"KHM",2040,2,10,0.00012722883106312,6.61969830478268e-05,0.520298602877091
"KHM",2040,1,15,0.000442925446464739,0.00010212961970409,0.230579707079938
"KHM",2040,2,15,0.000235352411662456,0.000106575263800205,0.452832682050675
"KHM",2040,1,20,0.000670371883741785,0.000171198470902568,0.255378357974976
"KHM",2040,2,20,0.000340986742467353,0.00016633634969239,0.487808847020837
"KHM",2040,1,25,0.000704597887299001,0.000241008052577137,0.34205048996246
"KHM",2040,2,25,0.000409558617882923,0.000224134370454139,0.547258342682977
"KHM",2040,1,30,0.000848925650403877,0.000428138943203258,0.50433031797257
"KHM",2040,2,30,0.000498404066329242,0.000350465919996996,0.703176285414735
"KHM",2040,1,35,0.0010514715222332,0.000625163918307862,0.594560960605084
"KHM",2040,2,35,0.000650816022997734,0.000492384502522049,0.756564812670206
"KHM",2040,1,40,0.00147800112496472,0.00102592665426153,0.694131172793269
"KHM",2040,2,40,0.00104604897409789,0.00086352365605996,0.825509777689578
"KHM",2040,1,45,0.00217710943783056,0.00162428247299338,0.746072955621347
"KHM",2040,2,45,0.00151774596083473,0.00121176900076294,0.798400412211598
"KHM",2040,1,50,0.00373617393031091,0.0029879669639428,0.799739792546049
"KHM",2040,2,50,0.00256434541682646,0.00218910475176019,0.853669999913407
"KHM",2040,1,55,0.00556415093982677,0.00467726450683272,0.840607049919162
"KHM",2040,2,55,0.00384989434389627,0.00338206997443391,0.878483841977622
"KHM",2040,1,60,0.00931085945031087,0.0077744532587878,0.83498771518114
"KHM",2040,2,60,0.00658428710614442,0.00574609141738572,0.87269757906266
"KHM",2040,1,65,0.0152515203709165,0.0129934384604533,0.85194381572809
"KHM",2040,2,65,0.0114840083774265,0.0101209780456576,0.881310576675638
"KHM",2040,1,70,0.0253368499823149,0.0215436989795819,0.850291137004773
"KHM",2040,2,70,0.0204068754174854,0.0174935073700836,0.857235956617568
"KHM",2040,1,75,0.0427129961564985,0.036376076905613,0.8516395518669
"KHM",2040,2,75,0.0357180975121101,0.030146906034712,0.844023286080418
"KHM",2040,1,80,0.0733547597379087,0.0618171385502893,0.842714757313057
"KHM",2040,2,80,0.06437488145345,0.0530703910153976,0.824395941665124
"KHM",2040,1,85,0.143106538975948,0.108425314236181,0.757654506999181
"KHM",2040,2,85,0.128696121374578,0.0943740689660705,0.733309348860553
"KOR",2040,1,0,0.000805200903971913,0.000301659193190424,0.374638418439911
"KOR",2040,2,0,0.00071909343,0.000293925288470494,0.40874422739545
"KOR",2040,1,1,4.8581296e-05,2.22921026280206e-05,0.458861834974939
"KOR",2040,2,1,4.8581296e-05,2.38960365385322e-05,0.491877296532645
"KOR",2040,1,5,2.2806606e-05,1.4992578889025e-05,0.657378782666084
"KOR",2040,2,5,2.2806606e-05,1.4036027916461e-05,0.61543694473702
"KOR",2040,1,10,2.7687547e-05,1.90963212526135e-05,0.689707948942297
"KOR",2040,2,10,2.7687547e-05,1.57380664663637e-05,0.568416785581031
"KOR",2040,1,15,5.8842656e-05,2.57827357066314e-05,0.438164037099743
"KOR",2040,2,15,5.8842656e-05,2.7506446000091e-05,0.467457587232144
"KOR",2040,1,20,8.7705324e-05,3.50532832019738e-05,0.399671098666414
"KOR",2040,2,20,8.7705324e-05,3.73302858834213e-05,0.425633065142331
"KOR",2040,1,25,9.8944918e-05,3.83709212113385e-05,0.38780082885448
"KOR",2040,2,25,9.8944918e-05,4.28130765845157e-05,0.432696064132528
"KOR",2040,1,30,0.00013651677,5.59858167933279e-05,0.41010212000568
"KOR",2040,2,30,0.00013651677,6.85758081969231e-05,0.502325159003712
"KOR",2040,1,35,0.00022466527,0.000119637343061604,0.53251373949166
"KOR",2040,2,35,0.00022466527,0.000145548515386687,0.647846084028417
"KOR",2040,1,40,0.0003807254,0.000246466317482116,0.647359796541329
"KOR",2040,2,40,0.0003807254,0.000279365889248282,0.73377265937151
"KOR",2040,1,45,0.00066514022,0.000431335989750383,0.648488809999165
"KOR",2040,2,45,0.00066514022,0.000541003777262908,0.813368010226338
"KOR",2040,1,50,0.00129821722443753,0.000923114620417301,0.711063297451821
"KOR",2040,2,50,0.0010005542,0.000846409647396108,0.84594082698979
"KOR",2040,1,55,0.00239268326760799,0.00180967103033679,0.756335389157442
"KOR",2040,2,55,0.0012862976,0.00110752562230502,0.861018182965608
"KOR",2040,1,60,0.00441634589779363,0.00334674258779109,0.75780807600761
"KOR",2040,2,60,0.0018310669,0.00154719815930616,0.844970852406408
"KOR",2040,1,65,0.00882704294687972,0.00676793756609844,0.766727612726847
"KOR",2040,2,65,0.00356021577113809,0.00296900654235154,0.833940056785503
