"","Country","World_bank","NCD_region","iso3","Region","Class","senario","total_cost_2023","total_cost_2024","total_cost_2025","total_cost_2026","total_cost_2027","total_cost_2028","total_cost_2029","total_cost_2030","total_cost_all"
"200","South Sudan","LIC","Sub-Saharan Africa","SSD","Sub-Saharan Africa","LIC","Baseline",19536303.9720638,20088714.91612,20639186.6684114,21219934.3565532,21806639.4264217,22402846.9392767,23014209.3749512,23645209.1141011,172353044.767899
"201","Sri Lanka","LMIC","East and South East Asia","LKA","East and South East Asia","LMIC","Adjusted",714459371.901042,780819676.8209,850090505.948431,922398370.018183,996337655.622232,1071966046.7529,1149502651.35864,1229023933.00654,7714598211.42887
"202","Sri Lanka","LMIC","East and South East Asia","LKA","East and South East Asia","LMIC","Baseline",666421656.839428,681896361.101268,697132240.470524,711993156.684303,726073562.447915,739539288.741913,752630744.132087,765451788.482772,5741138798.9002
"203","Sudan","LMIC","Sub-Saharan Africa","SDN","Sub-Saharan Africa","LMIC","Adjusted",220951107.691393,248759799.360811,278418197.127291,310199207.093125,343924148.033839,379711502.375398,417697247.987502,458015291.353872,2657676501.02323
"204","Sudan","LMIC","Sub-Saharan Africa","SDN","Sub-Saharan Africa","LMIC","Baseline",201186054.387562,207833134.495517,214700670.051272,221808255.545659,229072338.217654,236520329.629433,244189324.527513,252113781.309876,1807423888.16449
"205","Suriname","UMIC","Latin America and Caribbean","SUR","Latin America and Caribbean","UMIC","Adjusted",36824043.1209727,39369223.9233531,42061162.1950434,44937867.4557742,47909823.4467093,50975751.112977,54133512.3904643,57385321.549801,373596705.195095
"206","Suriname","UMIC","Latin America and Caribbean","SUR","Latin America and Caribbean","UMIC","Baseline",35124562.4010326,35851174.7525652,36587178.5319882,37349311.8897877,38107139.8152087,38860785.2436119,39610160.3582641,40358564.3033589,301848877.295817
"207","Swaziland","LMIC","Sub-Saharan Africa","SWZ","Sub-Saharan Africa","LMIC","Adjusted",13408917.4146468,13733641.7228736,14069462.3560015,14457031.9125187,14850386.0722983,15258148.8367064,15696097.5296535,16172488.5064822,117646174.351181
"208","Swaziland","LMIC","Sub-Saharan Africa","SWZ","Sub-Saharan Africa","LMIC","Baseline",13405142.2658004,13729817.1777172,14065586.8379986,14453104.6516298,14846406.2928495,15254114.2328207,15692003.5826119,16168329.1069855,117614504.148414
"209","Syria","LMIC","Central Asia, Middle East and North Africa","SYR","Central Asia, Middle East and North Africa","LMIC","Adjusted",314671618.600477,358540216.277704,404562305.819615,452941612.357414,501551006.213269,551001918.510591,602560777.882485,657125621.236977,3842955076.89853
"210","Syria","LMIC","Central Asia, Middle East and North Africa","SYR","Central Asia, Middle East and North Africa","LMIC","Baseline",296254768.38501,318523912.498942,339723168.848498,359960282.17362,378148304.505813,395017733.518252,411615364.000412,428557759.055057,2927801292.9856
"211","Tajikistan","LMIC","Central Asia, Middle East and North Africa","TJK","Central Asia, Middle East and North Africa","LMIC","Adjusted",56213240.3861523,59048095.8605204,62017575.0127391,65318874.741208,68678166.798269,72135890.9121706,75732333.0409643,79484209.9735895,538628386.725614
"212","Tajikistan","LMIC","Central Asia, Middle East and North Africa","TJK","Central Asia, Middle East and North Africa","LMIC","Baseline",55459276.230589,57473339.029134,59539577.8724163,61818727.9525134,64075211.0569913,66348831.7510522,68679168.9003249,71084189.2173277,504478322.010349
"213","Tanzania","LIC","Sub-Saharan Africa","TZA","Sub-Saharan Africa","LIC","Adjusted",79084541.6797317,82056016.9405229,85153215.0644446,88436308.1560055,91836757.9627978,95366298.7470657,99041529.4199143,102878762.929104,723853430.899586
"214","Tanzania","LIC","Sub-Saharan Africa","TZA","Sub-Saharan Africa","LIC","Baseline",79028383.6022091,81998203.5521582,85093700.7030275,88375046.751473,91773706.3476472,95301412.4680809,98974762.4717247,102810068.007459,723355283.90378
"215","Thailand","UMIC","East and South East Asia","THA","East and South East Asia","UMIC","Adjusted",3941213851.64599,4234971054.16878,4542554498.11996,4864481591.13687,5196729650.96236,5540050527.64691,5895245323.14949,6262890752.88869,40478137249.719
"216","Thailand","UMIC","East and South East Asia","THA","East and South East Asia","UMIC","Baseline",3747590275.60005,3837165721.58196,3928396571.72372,4020695207.9285,4112414526.90996,4204180909.43268,4296566654.96988,4389900858.1766,32536910726.3234
"217","The Gambia","LIC","Sub-Saharan Africa","GMB","Sub-Saharan Africa","LIC","Adjusted",4675486.30257209,5374533.49383707,6119045.40192643,6930868.02491856,7790955.15763875,8701401.98278781,9663558.27322752,10679985.5478651,59935834.1847733
"218","The Gambia","LIC","Sub-Saharan Africa","GMB","Sub-Saharan Africa","LIC","Baseline",4153842.51562124,4293978.11830573,4437775.47013498,4594709.22832379,4754687.76569563,4918715.98594485,5087504.12198124,5262278.19755895,37503491.4035664
"219","Timor-Leste","LMIC","East and South East Asia","TLS","East and South East Asia","LMIC","Adjusted",6672073.62511215,6847526.80291553,7020217.96730824,7222398.87381811,7415424.26749558,7603592.22456245,7794560.73751268,7992716.44263163,58568510.9413563
"220","Timor-Leste","LMIC","East and South East Asia","TLS","East and South East Asia","LMIC","Baseline",6670029.69143765,6845442.39383809,7018093.3331657,7220234.7389515,7413221.27882191,7601350.8352599,7792281.00596002,7990398.11793954,58551051.3953743
"221","Togo","LIC","Sub-Saharan Africa","TGO","Sub-Saharan Africa","LIC","Adjusted",14184427.5020984,16789752.1315027,19565366.3655678,22574906.9431714,25770385.6169692,29158311.6498079,32743282.7737076,36531613.2790263,197318046.261851
"222","Togo","LIC","Sub-Saharan Africa","TGO","Sub-Saharan Africa","LIC","Baseline",12107122.0219119,12496129.5436343,12897071.5934789,13330889.0807191,13775276.7331152,14231900.3685012,14702026.2911847,15188024.6167763,108728440.249322
"223","Tunisia","LMIC","Central Asia, Middle East and North Africa","TUN","Central Asia, Middle East and North Africa","LMIC","Adjusted",327560987.216004,335809847.017389,344389053.212143,353353513.501473,362360650.181658,371480388.742411,380711491.658856,390071993.014549,2865737924.54449
"224","Tunisia","LMIC","Central Asia, Middle East and North Africa","TUN","Central Asia, Middle East and North Africa","LMIC","Baseline",327530828.882297,335779423.215798,344358370.36037,353322578.334799,362329473.313558,371448980.268926,380679861.320417,390040149.913598,2865489665.60977
"225","Turkey","UMIC","Central Asia, Middle East and North Africa","TUR","Central Asia, Middle East and North Africa","UMIC","Adjusted",6739176948.71669,6904823009.68708,7080495343.65975,7263712959.79809,7453526101.46275,7650727042.84643,7854578527.6767,8064638607.50659,59011678541.3541
"226","Turkey","UMIC","Central Asia, Middle East and North Africa","TUR","Central Asia, Middle East and North Africa","UMIC","Baseline",6738448662.41705,6903981880.52629,7079536676.80122,7262632676.76005,7452319457.61294,7649389008.19496,7853104218.08982,8063023562.31863,59002436142.7209
"227","Turkmenistan","UMIC","Central Asia, Middle East and North Africa","TKM","Central Asia, Middle East and North Africa","UMIC","Adjusted",248374370.075377,267573274.856035,288056841.445442,309925654.347321,332945769.485087,357204098.774546,382602128.00888,409063662.207337,2595745799.20002
"228","Turkmenistan","UMIC","Central Asia, Middle East and North Africa","TKM","Central Asia, Middle East and North Africa","UMIC","Baseline",236476388.77395,243010953.759342,249817688.25166,256791903.926686,263892429.544677,271165053.200127,278518035.434707,285896639.428451,2085569092.3196
"229","Uganda","LIC","Sub-Saharan Africa","UGA","Sub-Saharan Africa","LIC","Adjusted",67108608.5747724,79758721.2141217,93386582.6724374,108222503.523554,124151146.644324,141231397.163446,159527199.342605,179102457.001688,952488616.136948
"230","Uganda","LIC","Sub-Saharan Africa","UGA","Sub-Saharan Africa","LIC","Baseline",57385362.3339288,59568472.1287469,61871646.786861,64360508.518025,66952512.6362735,69652081.9816473,72466328.527327,75401855.5746918,527658768.487502
"231","Ukraine","LMIC","Central and Eastern Europe","UKR","Central and Eastern Europe","LMIC","Adjusted",1448834004.54502,1496028645.27034,1544244499.36277,1604607011.95923,1665456324.77614,1727356079.54971,1790147974.49496,1853297377.03499,13129971916.9932
"232","Ukraine","LMIC","Central and Eastern Europe","UKR","Central and Eastern Europe","LMIC","Baseline",1402432318.36143,1402293159.91123,1401254814.28151,1407201433.51983,1411631429.05785,1415312617.83526,1418385504.24625,1420799586.02645,11279310863.2398
"233","Uzbekistan","LMIC","Central Asia, Middle East and North Africa","UZB","Central Asia, Middle East and North Africa","LMIC","Adjusted",428716576.494788,455035489.845894,483021678.105891,514587775.703185,547311975.021402,581478124.214619,617419761.014223,655283165.091937,4282854545.49194
"234","Uzbekistan","LMIC","Central Asia, Middle East and North Africa","UZB","Central Asia, Middle East and North Africa","LMIC","Baseline",416653172.048924,429794816.044051,443206905.305552,458056133.746413,472628949.661993,487191244.991699,502025462.643382,517246500.377353,3726803184.81937
"235","Vanuatu","LMIC","Oceania","VUT","Oceania","LMIC","Adjusted",2243821.16250589,2367966.9264986,2497476.77594384,2644516.19181349,2796605.33737054,2953896.85799248,3117678.46514275,3288491.1264267,21910452.8436943
"236","Vanuatu","LMIC","Oceania","VUT","Oceania","LMIC","Baseline",2190962.53140103,2258003.64514243,2325309.71643007,2401636.72597164,2478079.47442204,2555154.52890097,2634148.58996407,2715974.13826421,19559269.3504965
"237","Venezuela","UMIC","Latin America and Caribbean","VEN","Latin America and Caribbean","UMIC","Adjusted",2183826057.96818,2344805046.40377,2511463495.39519,2679840978.73887,2849802539.70099,3020989127.24939,3193528862.05203,3368398161.09974,22152654268.6082
"238","Venezuela","UMIC","Latin America and Caribbean","VEN","Latin America and Caribbean","UMIC","Baseline",2099985622.92713,2168585982.10454,2233723368.26102,2291577360.2703,2345703615.47449,2396281414.01683,2443863801.72543,2489559904.79902,18469281069.5788
"239","Vietnam","LMIC","East and South East Asia","VNM","East and South East Asia","LMIC","Adjusted",1278820453.12886,1420867480.78603,1572579367.84076,1736882697.06146,1908273956.69761,2087206208.15871,2274860766.61804,2472262378.10843,14751753308.3999
"240","Vietnam","LMIC","East and South East Asia","VNM","East and South East Asia","LMIC","Baseline",1179649867.90419,1214643610.12358,1250248881.06696,1287814139.25389,1324753290.02076,1361427873.82385,1398569292.92037,1436648975.35611,10453755930.4697
"241","Yemen","LMIC","Central Asia, Middle East and North Africa","YEM","Central Asia, Middle East and North Africa","LMIC","Adjusted",260604393.110542,287907741.974579,317066425.409743,348565441.394764,382004396.450781,417500193.932645,455181644.212791,495183873.347958,2964014109.83381
"242","Yemen","LMIC","Central Asia, Middle East and North Africa","YEM","Central Asia, Middle East and North Africa","LMIC","Baseline",242923598.653414,251258579.193684,259884725.683186,268961478.76577,278250191.284233,287788258.543646,297622185.885741,307803824.954068,2194492842.96375
"243","Zambia","LMIC","Sub-Saharan Africa","ZMB","Sub-Saharan Africa","LMIC","Adjusted",49006391.2226771,50957610.9477676,53025181.6504625,55249366.7726429,57607807.9769699,60094257.8119783,62691428.8894633,65395024.2522141,454027069.524175
"244","Zambia","LMIC","Sub-Saharan Africa","ZMB","Sub-Saharan Africa","LMIC","Baseline",48987372.4966968,50938040.3504141,53005038.4469478,55228629.0969066,57586456.0273116,60072273.2947072,62668796.0258381,65371729.0967704,453858334.835592
"245","Zimbabwe","LIC","Sub-Saharan Africa","ZWE","Sub-Saharan Africa","LIC","Adjusted",50246095.8431845,51761475.5925393,53429952.5556852,55187877.5835164,57109306.680034,59177070.5551483,61345282.76613,63593938.2722581,451850999.848495
"246","Zimbabwe","LIC","Sub-Saharan Africa","ZWE","Sub-Saharan Africa","LIC","Baseline",50232494.0565898,51747633.0941905,53415851.5962861,55173498.0850758,57094632.3720265,59162087.6760802,61329981.2854733,63578310.9755113,451734489.141233
